found_taxa,rank,phylum,class,order,family,genus,worms_aphiaid,bold_id,gbif_key,ott_id,taxa_query,status,unacceptreason,is_synonym,flags,valid_authority,worms_sciname,tol_sciname,bold_taxon,gbif_sciname,freshwater_only,terrestrial_only
Macrobiotus terminalis,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,343393,26043,2254155,874016,Macrobiotus terminalis,accepted,NA,FALSE,sibling_higher,"Bertolani & Rebecchi, 1993",Macrobiotus terminalis,Macrobiotus terminalis,Macrobiotus terminalis,"Macrobiotus terminalis Bertolani & Rebecchi, 1993",NA,NA
Lepadella quadricarinata,species,Rotifera,Eurotatoria,Ploima,Lepadellidae,Lepadella,1390811,NA,NA,2941351,Lepadella quadricarinata,NA,NA,FALSE,sibling_higher,NA,NA,Lepadella quadricarinata,NA,NA,1,NA
Lecane leontina,species,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,148327,NA,NA,1090177,Lecane leontina,NA,NA,FALSE,NA,NA,NA,Lecane leontina,NA,NA,1,0
Brachionus caudatus,species,Rotifera,Eurotatoria,Ploima,Brachionidae,Brachionus,986858,NA,NA,197558,Brachionus caudatus,NA,NA,FALSE,NA,NA,NA,Brachionus caudatus,NA,NA,1,0
Lecane crepida,species,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,148327,NA,NA,429871,Lecane crepida,NA,NA,FALSE,NA,NA,NA,Lecane crepida,NA,NA,1,0
Lecane monostyla,species,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,148327,NA,NA,581951,Lecane monostyla,NA,NA,FALSE,NA,NA,NA,Lecane monostyla,NA,NA,1,0
Brachionus falcatus,species,Rotifera,Eurotatoria,Ploima,Brachionidae,Brachionus,986858,NA,NA,700608,Brachionus falcatus,NA,NA,FALSE,NA,NA,NA,Brachionus falcatus,NA,NA,1,0
Trichocerca longiseta,species,Rotifera,Eurotatoria,Ploima,Trichocercidae,Trichocerca,159729,NA,NA,352613,Trichocerca longiseta,NA,NA,FALSE,NA,NA,NA,Trichocerca longiseta,NA,NA,1,NA
Keratella morenoi,species,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,419294,NA,NA,620072,Keratella morenoi,NA,NA,FALSE,NA,NA,NA,Keratella morenoi,NA,NA,1,0
Lecane spinulifera,species,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,148327,NA,NA,581939,Lecane spinulifera,NA,NA,FALSE,NA,NA,NA,Lecane spinulifera,NA,NA,1,0
Rotaria socialis,species,Rotifera,Eurotatoria,NA,Philodinidae,Rotaria,431954,NA,NA,48507,Rotaria socialis,NA,NA,FALSE,NA,NA,NA,Rotaria socialis,NA,NA,1,NA
Rotaria sordida,species,Rotifera,Eurotatoria,NA,Philodinidae,Rotaria,431954,NA,NA,48506,Rotaria sordida,NA,NA,FALSE,NA,NA,NA,Rotaria sordida,NA,NA,1,NA
Rotaria macroceros,species,Rotifera,Eurotatoria,NA,Philodinidae,Rotaria,431954,NA,NA,755138,Rotaria macroceros,NA,NA,FALSE,NA,NA,NA,Rotaria macroceros,NA,NA,1,NA
Rotaria magnacalcarata,species,Rotifera,Eurotatoria,NA,Philodinidae,Rotaria,431954,NA,NA,48505,Rotaria magnacalcarata,NA,NA,FALSE,NA,NA,NA,Rotaria magnacalcarata,NA,NA,1,NA
Habrotrocha bidens,species,Rotifera,Eurotatoria,NA,Habrotrochidae,Habrotrocha,886256,NA,NA,267241,Habrotrocha bidens,NA,NA,FALSE,NA,NA,NA,Habrotrocha bidens,NA,NA,1,1
Macrotrachela papillosa,species,Rotifera,Eurotatoria,NA,Philodinidae,Macrotrachela,1390864,NA,NA,267232,Macrotrachela papillosa,NA,NA,FALSE,NA,NA,NA,Macrotrachela papillosa,NA,NA,1,1
Mniobia magna,species,Rotifera,Eurotatoria,NA,Philodinidae,Mniobia,1390900,NA,NA,4953124,Mniobia magna,NA,NA,FALSE,NA,NA,NA,Mniobia magna,NA,NA,1,1
Milnesium alpigenum,species,Tardigrada,Eutardigrada,Apochela,Milnesiidae,Milnesium,343421,NA,NA,7485547,Milnesium alpigenum,NA,NA,FALSE,NA,NA,NA,Milnesium alpigenum,NA,NA,0,1
Philodina citrina,species,Rotifera,Eurotatoria,NA,Philodinidae,Philodina,887001,NA,NA,342351,Philodina citrina,NA,NA,FALSE,NA,NA,NA,Philodina citrina,NA,NA,1,NA
Keratella hiemalis,species,Rotifera,Eurotatoria,Ploima,Brachionidae,Keratella,419294,NA,NA,743643,Keratella hiemalis,NA,NA,FALSE,NA,NA,NA,Keratella hiemalis,NA,NA,1,0
Ichthydium skandicum,species,Gastrotricha,NA,Chaetonotida,Chaetonotidae,Ichthydium,265471,NA,NA,744028,Ichthydium skandicum,NA,NA,FALSE,NA,NA,NA,Ichthydium skandicum,NA,NA,1,0
Macrobiotus canaricus,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,343296,NA,NA,7485677,Macrobiotus canaricus,NA,NA,FALSE,sibling_higher,NA,NA,Macrobiotus canaricus,NA,NA,1,1
Macrobiotus hannae,species,Tardigrada,Eutardigrada,Parachela,Macrobiotidae,Macrobiotus,343296,NA,NA,7485689,Macrobiotus hannae,NA,NA,FALSE,sibling_higher,NA,NA,Macrobiotus hannae,NA,NA,1,1
Pseudoacanthocephalus lucidus,species,Acanthocephala,Palaeacanthocephala,Echinorhynchida,Pseudoacanthocephalidae,Pseudoacanthocephalus,1470052,NA,NA,4952091,Pseudoacanthocephalus lucidus,NA,NA,FALSE,NA,NA,NA,Pseudoacanthocephalus lucidus,NA,NA,1,1
Brachionus sericus,species,Rotifera,Eurotatoria,Ploima,Brachionidae,Brachionus,986858,NA,NA,797562,Brachionus sericus,NA,NA,FALSE,NA,NA,NA,Brachionus sericus,NA,NA,1,0
Philodina megalotrocha,species,Rotifera,Eurotatoria,NA,Philodinidae,Philodina,887001,NA,NA,400740,Philodina megalotrocha,NA,NA,FALSE,NA,NA,NA,Philodina megalotrocha,NA,NA,1,NA
Rotaria megarostris,species,Rotifera,Eurotatoria,NA,Philodinidae,Rotaria,431954,NA,NA,7506309,Rotaria megarostris,NA,NA,FALSE,NA,NA,NA,Rotaria megarostris,NA,NA,1,NA
Rotaria mento,species,Rotifera,Eurotatoria,NA,Philodinidae,Rotaria,431954,NA,NA,4953161,Rotaria mento,NA,NA,FALSE,NA,NA,NA,Rotaria mento,NA,NA,1,NA
Rotaria ovata,species,Rotifera,Eurotatoria,NA,Philodinidae,Rotaria,431954,NA,NA,4953163,Rotaria ovata,NA,NA,FALSE,NA,NA,NA,Rotaria ovata,NA,NA,1,NA
Synchaeta tremuloida,species,Rotifera,Eurotatoria,Ploima,Synchaetidae,Synchaeta,148347,NA,NA,2940827,Synchaeta tremuloida,NA,NA,FALSE,NA,NA,NA,Synchaeta tremuloida,NA,NA,1,NA
Habrotrocha lata,species,Rotifera,Eurotatoria,NA,Habrotrochidae,Habrotrocha,886256,NA,NA,267235,Habrotrocha lata,NA,NA,FALSE,NA,NA,NA,Habrotrocha lata,NA,NA,1,1
Macrotrachela plicata,species,Rotifera,Eurotatoria,NA,Philodinidae,Macrotrachela,1390864,NA,NA,790558,Macrotrachela plicata,NA,NA,FALSE,NA,NA,NA,Macrotrachela plicata,NA,NA,1,1
Rotaria macrura,species,Rotifera,Eurotatoria,NA,Philodinidae,Rotaria,431954,NA,NA,621262,Rotaria macrura,NA,NA,FALSE,NA,NA,NA,Rotaria macrura,NA,NA,1,NA
Adineta tuberculosa,species,Rotifera,Eurotatoria,NA,Adinetidae,Adineta,886172,NA,NA,653951,Adineta tuberculosa,NA,NA,FALSE,NA,NA,NA,Adineta tuberculosa,NA,NA,1,1
Synchaeta grandis,species,Rotifera,Eurotatoria,Ploima,Synchaetidae,Synchaeta,148347,NA,NA,154828,Synchaeta grandis,NA,NA,FALSE,NA,NA,NA,Synchaeta grandis,NA,NA,1,NA
Synchaeta kitina,species,Rotifera,Eurotatoria,Ploima,Synchaetidae,Synchaeta,148347,NA,NA,390795,Synchaeta kitina,NA,NA,FALSE,NA,NA,NA,Synchaeta kitina,NA,NA,1,NA
Lecane ohioensis,species,Rotifera,Eurotatoria,Ploima,Lecanidae,Lecane,148327,NA,NA,296324,Lecane ohioensis,NA,NA,FALSE,NA,NA,NA,Lecane ohioensis,NA,NA,1,0
Macrochaetus collinsi,species,Rotifera,Eurotatoria,Ploima,Trichotriidae,Macrochaetus,954382,NA,NA,563703,Macrochaetus collinsi,NA,NA,FALSE,NA,NA,NA,Macrochaetus collinsi,NA,NA,1,NA
