#Query ID	#Subject	#Subject accession	#Subject Taxonomy ID	#Identity percentage	#Coverage	#evalue	#bitscore	#Source	#Taxonomy
ASV12	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118069	LC145925	195639	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV12	Psettichthys melanostictus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151688	LC145924	195639	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV12	Parophrys vetulus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:113572	LC145950	172659	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Parophrys / Parophrys vetulus
ASV12	Psettichthys melanostictus 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	AF488485	195639	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Psettichthys / Psettichthys melanostictus
ASV12	Isopsetta isolepis 12S ribosomal RNA gene, partial sequence; mitochondrial gene for mitochondrial product	AF488481	195617	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Isopsetta / Isopsetta isolepis
ASV12	Platichthys stellatus CBM:ZF:12417-13 mitochondrial gene for 12S rRNA, partial sequence	LC552481	195632	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Pleuronectiformes / Pleuronectidae / Platichthys / Platichthys stellatus
ASV13	Hexagrammos agrammus mitochondrion, complete genome	MT363637	192376	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV13	Hexagrammos agrammus CBM:ZF:19773 mitochondrial gene for 12S rRNA, partial sequence	LC492353	192376	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV13	Hexagrammos agrammus CBM:ZF:19760 mitochondrial gene for 12S rRNA, partial sequence	LC492352	192376	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV13	Hexagrammos agrammus CBM:ZF:19697 mitochondrial gene for 12S rRNA, partial sequence	LC492351	192376	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV13	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:17713	LC277980	192376	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV13	Hexagrammos agrammus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:15301	AB969905	192376	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV13	Hexagrammos lagocephalus isolate AB-3F mitochondrion, complete genome	KP682334	192377	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos lagocephalus
ASV13	Hexagrammos agrammus mitochondrial DMA, complete genome, isolate: HA-YT-2012	AB763992	192376	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV13	Hexagrammos agrammus CBM:ZF:21092 mitochondrial genes for 12S rRNA, tRNA-Val, 16S rRNA, partial and complete sequence	LC630806	192376	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos agrammus
ASV13	Hexagrammos octogrammus mitochondrial genes for tRNA-Thr, tRNA-PRO, tRNA-Phe, 12S rRNA, partial and complete sequence	AB109296	192375	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Hexagrammidae / Hexagrammos / Hexagrammos octogrammus
ASV14	Apodichthys flavidus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155548	LC092023	57779	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Apodichthys / Apodichthys flavidus
ASV14	Apodichthys flavidus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155040	LC092022	57779	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Pholidae / Apodichthys / Apodichthys flavidus
ASV14	Bryozoichthys lysimus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:164074	LC069669	1317002	98.160	96	3.15e-72	283	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Bryozoichthys / Bryozoichthys lysimus
ASV14	Chirolophis decoratus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:153232	LC092013	320615	98.160	96	3.15e-72	283	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Chirolophis / Chirolophis decoratus
ASV14	Chirolophis nugator mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:153570	LC092008	433395	98.160	96	3.15e-72	283	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Chirolophis / Chirolophis nugator
ASV14	Eumesogrammus praecisus voucher r19D 1172 12S ribosomal RNA gene, partial sequence; mitochondrial	MT103910	980387	97.546	96	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV14	Opisthocentrus ocellatus mitochondrion, complete genome	NC_045921	476928	97.546	96	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Opisthocentrus / Opisthocentrus ocellatus
ASV14	Pholidapus dybowskii CBM:ZF:14261 mitochondrial gene for 12S rRNA, partial sequence	LC519424	470928	97.546	96	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Pholidapus / Pholidapus dybowskii
ASV14	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, nearly complete genome	LC495485	980387	97.546	96	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV14	Xenolumpenus longipterus NSMT:P:69644 mitochondrial gene for 12S rRNA, partial sequence	LC499329	1317009	97.546	96	1.47e-70	278	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xenolumpenus / Xenolumpenus longipterus
ASV15	Artedius harringtoni mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118837	LC091921	433399	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Artedius / Artedius harringtoni
ASV15	Artedius harringtoni mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:113230	LC091920	433399	100.000	100	3.18e-82	316	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Artedius / Artedius harringtoni
ASV16	Sebastes caurinus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155023	LC104532	72063	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes caurinus
ASV16	Sebastes maliger mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151128	LC104515	72084	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes maliger
ASV16	Sebastes maliger mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:119948	LC104514	72084	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes maliger
ASV16	Sebastes caurinus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151116	LC104505	72063	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes caurinus
ASV16	Sebastes caurinus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:114025	LC104464	72063	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes caurinus
ASV16	Sebastes maliger mitochondrion, complete genome	NC_056782	72084	100.000	100	1.45e-80	311	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes maliger
ASV16	Sebastes auriculatus voucher University of Washington UW158071 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803061	72057	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes auriculatus
ASV16	Sebastes auriculatus voucher University of Washington UW158070 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MK803060	72057	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes auriculatus
ASV16	Sebastes auriculatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151118	LC104501	72057	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes auriculatus
ASV16	Sebastes auriculatus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118749	LC104494	72057	99.405	100	6.73e-79	305	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Sebastidae / Sebastes / Sebastes auriculatus
ASV17	Oncorhynchus kisutch isolate FB4 mitochondrion, complete genome	MH003640	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV17	Oncorhynchus kisutch CBM:ZF:18912 mitochondrial gene for 12S rRNA, partial sequence	LC458077	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV17	Oncorhynchus kisutch voucher NEFC_F16-295 mitochondrion, complete genome.	MF621751	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV17	Oncorhynchus kisutch voucher NEFC_F16-322 mitochondrion, complete genome.	MF621749	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV17	Oncorhynchus kisutch mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:118083	LC091627	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV17	Oncorhynchus kisutch mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151183	LC091626	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV17	Oncorhynchus kisutch mitochondrion, complete genome	NC_009263	8019	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV17	Oncorhynchus keta mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: HUMZ:224700	LC069501	8018	98.824	100	8.84e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV17	Oncorhynchus keta mitochondrion, complete genome	NC_017838	8018	98.824	100	8.84e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus keta
ASV17	Oncorhynchus nerka isolate FB1 mitochondrion, complete genome	MG993162	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV18	Oncorhynchus tshawytscha mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151426	LC091628	74940	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus tshawytscha
ASV18	Oncorhynchus tshawytscha voucher Ot001 12S ribosomal RNA gene, partial sequence; mitochondrial	HQ167665	74940	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus tshawytscha
ASV18	Oncorhynchus tshawytscha mitochondrion, complete genome	NC_002980	74940	100.000	100	1.13e-81	315	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus tshawytscha
ASV18	Oncorhynchus nerka isolate FB1 mitochondrion, complete genome	MG993162	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV18	Oncorhynchus nerka isolate FB7 mitochondrion, complete genome	MH003641	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV18	Oncorhynchus nerka isolate FB2 mitochondrion, complete genome	MH003639	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV18	Oncorhynchus nerka mitochondrion, complete genome	NC_008615	8023	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus nerka
ASV18	Oncorhynchus clarkii henshawi mitochondrion, complete genome	AY886762	72053	98.235	100	1.14e-76	298	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus clarkii henshawi
ASV18	Oncorhynchus kisutch isolate FB4 mitochondrion, complete genome	MH003640	8019	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus kisutch
ASV18	Oncorhynchus clarkii lewisi isolate FWI1 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924482	490388	97.647	100	5.32e-75	292	Genbank	Eukaryota / Chordata / Actinopteri / Salmoniformes / Salmonidae / Oncorhynchus / Oncorhynchus clarkii lewisi
ASV19	Aulorhynchus flavidus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:150459	LC091880	240152	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Aulorhynchidae / Aulorhynchus / Aulorhynchus flavidus
ASV19	Aulorhynchus flavidus mitochondrial DNA, complete genome	AP009196	240152	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Aulorhynchidae / Aulorhynchus / Aulorhynchus flavidus
ASV20	Cottus asper mitochondrion, complete genome	MF326939	214916	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus asper
ASV20	Cottus beldingii mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: CBM:ZF:17559	LC277905	304265	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus beldingii
ASV20	Cottus asper mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:155060	LC091945	214916	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus asper
ASV20	Cottocomephorus grewingki mitochondrion, complete genome	MW732165	57734	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottocomephorus / Cottocomephorus grewingki
ASV20	Cottus gobio mitochondrial gene for 12S rRNA, partial sequence, country:Poland: Vistula River, Radunia River	AB188189	100952	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus gobio
ASV20	Cottus dzungaricus voucher DFY2017 mitochondrion, complete genome	MH638324	1530446	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus dzungaricus
ASV20	Cottus pollux mitochondrial gene for 12S rRNA, partial sequence, haplotype: LE12S03	LC434615	137882	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus pollux
ASV20	Cottus ricei isolate 1C5 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924474	304288	99.412	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus ricei
ASV20	Cottus cognatus isolate 1A5 12S ribosomal RNA gene, complete sequence; mitochondrial	MG924472	147210	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus cognatus
ASV20	Cottus gobio isolate CG_EVO1 small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH918138	100952	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Cottidae / Cottus / Cottus gobio
ASV21	Xiphister atropurpureus voucher 262 mitochondrion, complete genome	KY657279	283024	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister atropurpureus
ASV21	Xiphister mucosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151678	LC092004	283031	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister mucosus
ASV21	Xiphister mucosus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151668	LC092003	283031	100.000	100	4.05e-81	313	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister mucosus
ASV21	Xiphister atropurpureus mitochondrial gene for 12S rRNA, partial sequence, specimen_voucher: UW:151673	LC092005	283024	99.408	100	1.89e-79	307	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Xiphister / Xiphister atropurpureus
ASV21	Eumesogrammus praecisus voucher r19D 1172 12S ribosomal RNA gene, partial sequence; mitochondrial	MT103910	980387	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV21	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, nearly complete genome	LC495485	980387	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
ASV21	Ulvaria subbifurcata isolate RF74 12S small subunit ribosomal RNA gene, partial sequence; mitochondrial	MH377831	1225721	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Ulvaria / Ulvaria subbifurcata
ASV21	Stichaeus punctatus CBM:DNA No. 2018-382 mitochondrial gene for 12S rRNA, partial sequence	LC458266	980344	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Stichaeus / Stichaeus punctatus
ASV21	Eumesogrammus praecisus ZMUB:21831 mitochondrial DNA, complete genome	AP018419	980387	98.817	100	8.77e-78	302	Genbank	Eukaryota / Chordata / Actinopteri / Perciformes / Stichaeidae / Eumesogrammus / Eumesogrammus praecisus
