"","species","ednafish","mifishlist","npfish","hakaiseinefish"
"2405","Saurogobio immaculatus",0,1,0,0
"2406","Sawbwa resplendens",0,1,0,0
"2407","Scalicus amiscus",0,1,0,0
"2408","Scaphiodonichthys acanthopterus",0,1,0,0
"2409","Scaphiodonichthys burmanicus",0,1,0,0
"2410","Scaphirhynchus albus",0,1,0,0
"2411","Scaphirhynchus albus x Scaphirhynchus platorynchus",0,1,0,0
"2412","Scaphirhynchus cf. albus",0,1,0,0
"2413","Scaphirhynchus platorynchus",0,1,0,0
"2414","Scaphirhynchus suttkusi",0,1,0,0
"2415","Scaphognathops bandanensis",0,1,0,0
"2416","Scardinius erythrophthalmus",0,1,0,0
"2417","Scartelaos gigas",0,1,0,0
"2418","Scartelaos histophorus",0,1,0,0
"2419","Scarus forsteni",0,1,0,0
"2420","Scarus ghobban",0,1,0,0
"2421","Scarus rubroviolaceus",0,1,0,0
"2422","Scarus schlegeli",0,1,0,0
"2423","Scatophagus argus",0,1,0,0
"2424","Schedophilus velaini",0,1,0,0
"2425","Schismatogobius ampluvinculus",0,1,0,0
"2426","Schismatogobius marmoratus",0,1,0,0
"2427","Schismatorhynchos nukta",0,1,0,0
"2428","Schistura balteata",0,1,0,0
"2429","Schistura corica",0,1,0,0
"2430","Schistura fasciolata",0,1,0,0
"2431","Schistura geisleri",0,1,0,0
"2432","Schistura jarutanini",0,1,0,0
"2433","Schistura kaysonei",0,1,0,0
"2434","Schistura notostigma",0,1,0,0
"2435","Schistura pridii",0,1,0,0
"2436","Schistura reticulofasciata",0,1,0,0
"2437","Schistura scaturigina",0,1,0,0
"2438","Schistura sikmaiensis",0,1,0,0
"2439","Schizopyge dolichonema",0,1,0,0
"2440","Schizopyge niger",0,1,0,0
"2441","Schizopyge nukiangensis",0,1,0,0
"2442","Schizopygopsis anteroventris",0,1,0,0
"2443","Schizopygopsis malacanthus",0,1,0,0
"2444","Schizopygopsis pylzovi",0,1,0,0
"2445","Schizopygopsis stoliczkai",0,1,0,0
"2446","Schizopygopsis thermalis",0,1,0,0
"2447","Schizopygopsis younghusbandi",0,1,0,0
"2448","Schizothorax biddulphi",0,1,0,0
"2449","Schizothorax chongi",0,1,0,0
"2450","Schizothorax curvilabiatus",0,1,0,0
"2451","Schizothorax davidi",0,1,0,0
"2452","Schizothorax esocinus",0,1,0,0
"2453","Schizothorax eurystomus",0,1,0,0
"2454","Schizothorax gongshanensis",0,1,0,0
"2455","Schizothorax grahami",0,1,0,0
"2456","Schizothorax integrilabiatus",0,1,0,0
"2457","Schizothorax kozlovi",0,1,0,0
"2458","Schizothorax labiatus",0,1,0,0
"2459","Schizothorax lantsangensis",0,1,0,0
"2460","Schizothorax lissolabiata",0,1,0,0
"2461","Schizothorax macropogon",0,1,0,0
"2462","Schizothorax molesworthi",0,1,0,0
"2463","Schizothorax nepalensis",0,1,0,0
"2464","Schizothorax oconnori",0,1,0,0
"2465","Schizothorax plagiostomus",0,1,0,0
"2466","Schizothorax prenanti",0,1,0,0
"2467","Schizothorax progastus",0,1,0,0
"2468","Schizothorax pseudoaksaiensis",0,1,0,0
"2469","Schizothorax richardsonii",0,1,0,0
"2470","Schizothorax taliensis",0,1,0,0
"2471","Schizothorax waltoni",0,1,0,0
"2472","Schizothorax wangchiachii",0,1,0,0
"2473","Sciaenops ocellatus",0,1,0,0
"2474","Scleropages formosus",0,1,0,0
"2475","Scleropages jardinii",0,1,0,0
"2476","Scobinichthys granulatus",0,1,0,0
"2477","Scoliodon laticaudus",0,1,0,0
"2478","Scoliodon macrorhynchos",0,1,0,0
"2479","Scolopsis ciliata",0,1,0,0
"2480","Scolopsis vosmeri",0,1,0,0
"2481","Scomber australasicus",0,1,0,0
"2482","Scomber colias",0,1,0,0
"2483","Scomber scombrus",0,1,0,0
"2484","Scomberomorus cavalla",0,1,0,0
"2485","Scomberomorus concolor",0,1,0,0
"2486","Scomberomorus munroi",0,1,0,0
"2487","Scomberomorus munroi x Scomberomorus semifasciatus",0,1,0,0
"2488","Scomberomorus niphonius",0,1,0,0
"2489","Scomberomorus semifasciatus",0,1,0,0
"2490","Scomberomorus sierra",0,1,0,0
"2491","Scombrops boops",0,1,0,0
"2492","Scombrops gilberti",0,1,0,0
"2493","Scopelengys tristis",0,1,1,0
"2494","Scopelogadus mizolepis",0,1,0,0
"2495","Scophthalmus maximus",0,1,0,0
"2496","Scorpaenopsis cirrosa",0,1,0,0
"2497","Scorpis lineolata",0,1,0,0
"2498","Scortum barcoo",0,1,0,0
"2499","Scriptaphyosemion bertholdi",0,1,0,0
"2500","Scriptaphyosemion cauveti",0,1,0,0
"2501","Scriptaphyosemion guignardi",0,1,0,0
"2502","Scriptaphyosemion schmitti",0,1,0,0
"2503","Scyliorhinus canicula",0,1,0,0
"2504","Sebastes aleutianus",0,1,1,0
"2505","Sebastes fasciatus",0,1,0,0
"2506","Sebastes hubbsi",0,1,0,0
"2507","Sebastes inermis",0,1,0,0
"2508","Sebastes longispinis",0,1,0,0
"2509","Sebastes minor",0,1,0,0
"2510","Sebastes oblongus",0,1,0,0
"2511","Sebastes owstoni",0,1,0,0
"2512","Sebastes rubrivinctus",0,1,1,0
"2513","Sebastes schlegelii",0,1,0,0
"2514","Sebastes steindachneri",0,1,0,0
"2515","Sebastes taczanowskii",0,1,0,0
"2516","Sebastes thompsoni",0,1,0,0
"2517","Sebastes trivittatus",0,1,0,0
"2518","Sebastes vulpes",0,1,0,0
"2519","Sebastiscus marmoratus",0,1,0,0
"2520","Selar crumenophthalmus",0,1,0,0
"2521","Selaroides leptolepis",0,1,0,0
"2522","Selenotoca multifasciata",0,1,0,0
"2523","Semilabeo obscurus",0,1,0,0
"2524","Semotilus atromaculatus",0,1,0,0
"2525","Seriola dumerili",0,1,0,0
"2526","Seriola lalandi",0,1,1,0
"2527","Seriola quinqueradiata",0,1,0,0
"2528","Seriola rivoliana",0,1,0,0
"2529","Seriolella porosa",0,1,0,0
"2530","Seriolina nigrofasciata",0,1,0,0
"2531","Serpenticobitis octozona",0,1,0,0
"2532","Serranidae sp. JL-2015",0,1,0,0
"2533","Serranochromis robustus",0,1,0,0
"2534","Serrivomer beanii",0,1,0,0
"2535","Serrivomer sector",0,1,1,0
"2536","Setipinna taty",0,1,0,0
"2537","Sewellia albisuera",0,1,0,0
"2538","Sewellia lineolata",0,1,0,0
"2539","Sicydium altum",0,1,0,0
"2540","Sicydium salvini",0,1,0,0
"2541","Sicyopterus aiensis",0,1,0,0
"2542","Sicyopterus cynocephalus",0,1,0,0
"2543","Sicyopterus eudentatus",0,1,0,0
"2544","Sicyopterus franouxi",0,1,0,0
"2545","Sicyopterus japonicus",0,1,0,0
"2546","Sicyopterus lagocephalus",0,1,0,0
"2547","Sicyopterus lengguru",0,1,0,0
"2548","Sicyopterus lividus",0,1,0,0
"2549","Sicyopterus longifilis",0,1,0,0
"2550","Sicyopterus marquesensis",0,1,0,0
"2551","Sicyopterus microcephalus",0,1,0,0
"2552","Sicyopterus parvei",0,1,0,0
"2553","Sicyopterus pugnans",0,1,0,0
"2554","Sicyopterus punctissimus",0,1,0,0
"2555","Sicyopterus sarasini",0,1,0,0
"2556","Sicyopterus squamosissimus",0,1,0,0
"2557","Sicyopterus stimpsoni",0,1,0,0
"2558","Sicyopterus stiphodonoides",0,1,0,0
"2559","Siganus canaliculatus",0,1,0,0
"2560","Siganus fuscescens",0,1,0,0
"2561","Siganus guttatus",0,1,0,0
"2562","Siganus puellus",0,1,0,0
"2563","Siganus unimaculatus",0,1,0,0
"2564","Siganus vulpinus",0,1,0,0
"2565","Sigmops gracilis",0,1,1,0
"2566","Sikukia gudgeri",0,1,0,0
"2567","Sillago aeolus",0,1,0,0
"2568","Sillago asiatica",0,1,0,0
"2569","Sillago indica",0,1,0,0
"2570","Sillago japonica",0,1,0,0
"2571","Sillago sihama",0,1,0,0
"2572","Sillago sinica",0,1,0,0
"2573","Silurus asotus",0,1,0,0
"2574","Silurus glanis",0,1,0,0
"2575","Silurus lanzhouensis",0,1,0,0
"2576","Silurus meridionalis",0,1,0,0
"2577","Silurus microdorsalis",0,1,0,0
"2578","Silurus soldatovi",0,1,0,0
"2579","Simenchelys parasitica",0,1,0,0
"2580","Sinibotia pulchra",0,1,0,0
"2581","Sinibotia reevesae",0,1,0,0
"2582","Sinibotia robusta",0,1,0,0
"2583","Sinibotia superciliaris",0,1,0,0
"2584","Sinibrama macrops",0,1,0,0
"2585","Sinibrama taeniatus",0,1,0,0
"2586","Siniperca chuatsi",0,1,0,0
"2587","Siniperca chuatsi x Siniperca knerii",0,1,0,0
"2588","Siniperca chuatsi x Siniperca scherzeri",0,1,0,0
"2589","Siniperca knerii",0,1,0,0
"2590","Siniperca knerii x Siniperca chuatsi",0,1,0,0
"2591","Siniperca obscura",0,1,0,0
"2592","Siniperca roulei",0,1,0,0
"2593","Siniperca scherzeri",0,1,0,0
"2594","Siniperca scherzeri x Siniperca chuatsi",0,1,0,0
"2595","Siniperca undulata",0,1,0,0
"2596","Sinobatis borneensis",0,1,0,0
"2597","Sinobdella sinensis",0,1,0,0
"2598","Sinocrossocheilus bamaensis",0,1,0,0
"2599","Sinocrossocheilus labiatus",0,1,0,0
"2600","Sinocyclocheilus altishoulderus",0,1,0,0
"2601","Sinocyclocheilus anophthalmus",0,1,0,0
"2602","Sinocyclocheilus anshuiensis",0,1,0,0
"2603","Sinocyclocheilus bicornutus",0,1,0,0
"2604","Sinocyclocheilus furcodorsalis",0,1,0,0
"2605","Sinocyclocheilus grahami",0,1,0,0
"2606","Sinocyclocheilus huizeensis",0,1,0,0
"2607","Sinocyclocheilus jii",0,1,0,0
"2608","Sinocyclocheilus oxycephalus",0,1,0,0
"2609","Sinocyclocheilus qujingensis",0,1,0,0
"2610","Sinocyclocheilus rhinocerous",0,1,0,0
"2611","Sinocyclocheilus ronganensis",0,1,0,0
"2612","Sinocyclocheilus tingi",0,1,0,0
"2613","Sinocyclocheilus wumengshanensis",0,1,0,0
"2614","Sinogastromyzon puliensis",0,1,0,0
"2615","Sinogastromyzon sichangensis",0,1,0,0
"2616","Sinogastromyzon szechuanensis",0,1,0,0
"2617","Sinorhodeus microlepis",0,1,0,0
"2618","Sirembo imberbis",0,1,0,0
"2619","Sladenia gardineri",0,1,0,0
"2620","Solea ovata",0,1,0,0
"2621","Solea senegalensis",0,1,0,0
"2622","Solegnathus hardwickii",0,1,0,0
"2623","Solenostomus cyanopterus",0,1,0,0
"2624","Solenostomus paradoxus",0,1,0,0
"2625","Somniosus pacificus",0,1,1,0
"2626","Sorubim cuspicaudus",0,1,0,0
"2627","Sparus aurata",0,1,0,0
"2628","Sphoeroides annulatus",0,1,0,0
"2629","Sphoeroides pachygaster",0,1,0,0
"2630","Sphoeroides parvus",0,1,0,0
"2631","Sphoeroides testudineus",0,1,0,0
"2632","Sphyraena barracuda",0,1,0,0
"2633","Sphyraena japonica",0,1,0,0
"2634","Sphyraena jello",0,1,0,0
"2635","Sphyrna lewini",0,1,0,0
"2636","Sphyrna mokarran",0,1,0,0
"2637","Sphyrna tiburo",0,1,0,0
"2638","Sphyrna zygaena",0,1,0,0
"2639","Spicara maena",0,1,0,0
"2640","Spinachia spinachia",0,1,0,0
"2641","Spinibarbus caldwelli",0,1,0,0
"2642","Spinibarbus denticulatus",0,1,0,0
"2643","Spinibarbus hollandi",0,1,0,0
"2644","Spinibarbus sinensis",0,1,0,0
"2645","Spratelloides delicatulus",0,1,0,0
"2646","Spratelloides gracilis",0,1,0,0
"2647","Sprattus antipodum",0,1,0,0
"2648","Sprattus muelleri",0,1,0,0
"2649","Squalidus argentatus",0,1,0,0
"2650","Squalidus gracilis",0,1,0,0
"2651","Squalidus multimaculatus",0,1,0,0
"2652","Squalidus wolterstorffi",0,1,0,0
"2653","Squaliobarbus curriculus",0,1,0,0
"2654","Squaliobarbus curriculus x Ctenopharyngodon idella",0,1,0,0
"2655","Squaliolus aliae",0,1,0,0
"2656","Squalius cephalus",0,1,0,0
"2657","Squalius lepidus",0,1,0,0
"2658","Squalogadus modificatus",0,1,0,0
"2659","Squalomugil nasutus",0,1,0,0
"2660","Squalus acanthias",0,1,1,0
"2661","Squalus brevirostris",0,1,0,0
"2662","Squalus formosus",0,1,0,0
"2663","Squalus montalbani",0,1,0,0
"2664","Squatina formosa",0,1,0,0
"2665","Squatina japonica",0,1,0,0
"2666","Squatina nebulosa",0,1,0,0
"2667","Squatina squatina",0,1,0,0
"2668","Stegostoma fasciatum",0,1,0,0
"2669","Stemonidium hypomelas",0,1,0,0
"2670","Stenodus leucichthys",0,1,0,0
"2671","Stephanolepis cirrhifer",0,1,0,0
"2672","Stichaeus grigorjewi",0,1,0,0
"2673","Stiphodon alcedo",0,1,0,0
"2674","Stiphodon pelewensis",0,1,0,0
"2675","Stiphodon tuivi",0,1,0,0
"2676","Stolephorus commersonnii",0,1,0,0
"2677","Stolephorus insularis",0,1,0,0
"2678","Stolephorus waitei",0,1,0,0
"2679","Stomatepia pindu",0,1,0,0
"2680","Stomias atriventer",0,1,0,0
"2681","Strongylura anastomella",0,1,0,0
"2682","Stylephorus chordatus",0,1,1,0
"2683","Sufflamen fraenatum",0,1,0,0
"2684","Sundasalanx mekongensis",0,1,0,0
"2685","Sundasalanx praecox",0,1,0,0
"2686","Sundasalanx sp. Chao Phraya",0,1,0,0
"2687","Symphurus orientalis",0,1,0,0
"2688","Symphysodon aequifasciata",0,1,0,0
"2689","Symphysodon discus",0,1,0,0
"2690","Symphysodon haraldi",0,1,0,0
"2691","Synagrops japonicus",0,1,0,0
"2692","Synanceia verrucosa",0,1,0,0
"2693","Synaphobranchus kaupii",0,1,0,0
"2694","Synchiropus splendidus",0,1,0,0
"2695","Syncrossus beauforti",0,1,0,0
"2696","Syncrossus hymenophysa",0,1,0,0
"2697","Syngnathoides biaculeatus",0,1,0,0
"2698","Syngnathus schlegeli",0,1,0,0
"2699","Syngnathus typhle",0,1,0,0
"2700","Synodontis schoutedeni",0,1,0,0
"2701","Synodus variegatus",0,1,0,0
"2702","Systomus orphoides",0,1,0,0
"2703","Tachysurus argentivittatus",0,1,0,0
"2704","Tachysurus eupogon",0,1,0,0
"2705","Tachysurus fulvidraco",0,1,0,0
"2706","Tachysurus fulvidraco x Leiocassis longirostris",0,1,0,0
"2707","Tachysurus fulvidraco x Tachysurus vachelli",0,1,0,0
"2708","Tachysurus nitidus",0,1,0,0
"2709","Tachysurus tokiensis",0,1,0,0
"2710","Tachysurus ussuriensis",0,1,0,0
"2711","Tachysurus vachellii",0,1,0,0
"2712","Taenioides anguillaris",0,1,0,0
"2713","Taeniura lymma",0,1,0,0
"2714","Taeniura meyeni",0,1,0,0
"2715","Takifugu alboplumbeus",0,1,0,0
"2716","Takifugu chinensis",0,1,0,0
"2717","Takifugu chrysops",0,1,0,0
"2718","Takifugu exascurus",0,1,0,0
"2719","Takifugu fasciatus",0,1,0,0
"2720","Takifugu fasciatus x Takifugu flavidus",0,1,0,0
"2721","Takifugu flavidus",0,1,0,0
"2722","Takifugu flavidus x Takifugu rubripes",0,1,0,0
"2723","Takifugu oblongus",0,1,0,0
"2724","Takifugu obscurus",0,1,0,0
"2725","Takifugu obscurus x Takifugu rubripes",0,1,0,0
"2726","Takifugu ocellatus",0,1,0,0
"2727","Takifugu pardalis",0,1,0,0
"2728","Takifugu poecilonotus",0,1,0,0
"2729","Takifugu porphyreus",0,1,0,0
"2730","Takifugu rubripes",0,1,0,0
"2731","Takifugu rubripes x Takifugu flavidus",0,1,0,0
"2732","Takifugu snyderi",0,1,0,0
"2733","Takifugu stictonotus",0,1,0,0
"2734","Takifugu vermicularis",0,1,0,0
"2735","Takifugu xanthopterus",0,1,0,0
"2736","Talismania bifurcata",0,1,1,0
"2737","Tampichthys ipni",0,1,0,0
"2738","Tanakia himantegus",0,1,0,0
"2739","Tanakia koreensis",0,1,0,0
"2740","Tanakia lanceolata",0,1,0,0
"2741","Tanakia latimarginata",0,1,0,0
"2742","Tanakia limbata",0,1,0,0
"2743","Tanakia tanago",0,1,0,0
"2744","Tanichthys albonubes",0,1,0,0
"2745","Tanichthys micagemmae",0,1,0,0
"2746","Taractes asper",0,1,1,0
"2747","Taractes rubescens",0,1,0,0
"2748","Taractichthys steindachneri",0,1,0,0
"2749","Tarimichthys bombifrons",0,1,0,0
"2750","Tariqilabeo burmanicus",0,1,0,0
"2751","Telatrygon zugei",0,1,0,0
"2752","Tenualosa ilisha",0,1,0,0
"2753","Tenualosa thibaudeaui",0,1,0,0
"2754","Tenualosa toli",0,1,0,0
"2755","Terapon jarbua",0,1,0,0
"2756","Tetractenos glaber",0,1,0,0
"2757","Tetragonurus atlanticus",0,1,0,0
"2758","Tetragonurus cuvieri",0,1,1,0
"2759","Tetranematichthys quadrifilis",0,1,0,0
"2760","Tetraodon biocellatus",0,1,0,0
"2761","Tetraodon lineatus",0,1,0,0
"2762","Tetraodon mbu",0,1,0,0
"2763","Tetraodon miurus",0,1,0,0
"2764","Tetraodon nigroviridis",0,1,0,0
"2765","Tetrapturus angustirostris",0,1,0,0
"2766","Tetrapturus belone",0,1,0,0
"2767","Tetrapturus georgii",0,1,0,0
"2768","Tetrapturus pfluegeri",0,1,0,0
"2769","Thamnaconus hypargyreus",0,1,0,0
"2770","Thamnaconus modestus",0,1,0,0
"2771","Thamnaconus tessellatus",0,1,0,0
"2772","Thaumatichthys pagidostomus",0,1,0,0
"2773","Thoburnia rhothoeca",0,1,0,0
"2774","Thorichthys aureus",0,1,0,0
"2775","Thryssa baelama",0,1,0,0
"2776","Thryssa dussumieri",0,1,0,0
"2777","Thryssa hamiltonii",0,1,0,0
"2778","Thryssa kammalensis",0,1,0,0
"2779","Thryssa setirostris",0,1,0,0
"2780","Thryssa vitrirostris",0,1,0,0
"2781","Thunnus alalunga",0,1,1,0
"2782","Thunnus albacares",0,1,0,0
"2783","Thunnus atlanticus",0,1,0,0
"2784","Thunnus maccoyii",0,1,0,0
"2785","Thunnus obesus",0,1,1,0
"2786","Thunnus orientalis",0,1,1,0
"2787","Thunnus thynnus",0,1,1,0
"2788","Thunnus tonggol",0,1,0,0
"2789","Thymallus arcticus",0,1,0,0
"2790","Thymallus baicalolenensis",0,1,0,0
"2791","Thymallus brevirostris",0,1,0,0
"2792","Thymallus burejensis",0,1,0,0
"2793","Thymallus grubii",0,1,0,0
"2794","Thymallus mertensii",0,1,0,0
"2795","Thymallus pallasii",0,1,0,0
"2796","Thymallus thymallus",0,1,0,0
"2797","Thymallus tugarinae",0,1,0,0
"2798","Thymallus yaluensis",0,1,0,0
"2799","Thynnichthys polylepis",0,1,0,0
"2800","Thynnichthys thynnoides",0,1,0,0
"2801","Thyrsitoides marleyi",0,1,0,0
"2802","Tilodon sexfasciatum",0,1,0,0
"2803","Tinca tinca",0,1,0,0
"2804","Tor douronensis",0,1,0,0
"2805","Tor khudree",0,1,0,0
"2806","Tor malabaricus",0,1,0,0
"2807","Tor putitora",0,1,0,0
"2808","Tor sinensis",0,1,0,0
"2809","Tor tambra",0,1,0,0
"2810","Tor tor",0,1,0,0
"2811","Torquigener brevipinnis",0,1,0,0
"2812","Torquigener hypselogeneion",0,1,0,0
"2813","Torquigener pleurogramma",0,1,0,0
"2814","Toxabramis houdemeri",0,1,0,0
"2815","Toxabramis swinhonis",0,1,0,0
"2816","Toxotes chatareus",0,1,0,0
"2817","Traccatichthys taeniatus",0,1,0,0
"2818","Trachidermus fasciatus",0,1,0,0
"2819","Trachinops taeniatus",0,1,0,0
"2820","Trachinotus blochii",0,1,0,0
"2821","Trachinotus carolinus",0,1,0,0
"2822","Trachinotus ovatus",0,1,0,0
"2823","Trachipterus trachypterus",0,1,0,0
"2824","Trachurus japonicus",0,1,0,0
"2825","Trachurus trachurus",0,1,0,0
"2826","Trachyrhamphus serratus",0,1,0,0
"2827","Trachyrincus murrayi",0,1,0,0
"2828","Trematocranus placodon",0,1,0,0
"2829","Triacanthodes anomalus",0,1,0,0
"2830","Triacanthus biaculeatus",0,1,0,0
"2831","Triaenodon obesus",0,1,0,0
"2832","Tribolodon brandtii",0,1,0,0
"2833","Tribolodon hakonensis",0,1,0,0
"2834","Tribolodon nakamurai",0,1,0,0
"2835","Tribolodon sachalinensis",0,1,0,0
"2836","Trichiurus haumela",0,1,0,0
"2837","Trichiurus japonicus",0,1,0,0
"2838","Trichiurus lepturus",0,1,0,0
"2839","Trichogaster fasciata",0,1,0,0
"2840","Trichogaster lalius",0,1,0,0
"2841","Trichonotus setiger",0,1,0,0
"2842","Trichopodus leerii",0,1,1,0
"2843","Trichopodus microlepis",0,1,0,0
"2844","Trichopodus pectoralis",0,1,0,0
"2845","Trichopodus trichopterus",0,1,0,0
"2846","Tridentiger barbatus",0,1,0,0
"2847","Tridentiger bifasciatus",0,1,0,0
"2848","Tridentiger obscurus",0,1,0,0
"2849","Tridentiger trigonocephalus",0,1,0,0
"2850","Trigonostigma espei",0,1,0,0
"2851","Trinectes maculatus",0,1,0,0
"2852","Triodon macropterus",0,1,0,0
"2853","Triphoturus mexicanus",0,1,1,0
"2854","triploid Megalobrama amblycephala x Xenocypris davidi",0,1,0,0
"2855","Triplophysa anterodorsalis",0,1,0,0
"2856","Triplophysa bleekeri",0,1,0,0
"2857","Triplophysa cuneicephala",0,1,0,0
"2858","Triplophysa dalaica",0,1,0,0
"2859","Triplophysa dorsalis",0,1,0,0
"2860","Triplophysa lixianensis",0,1,0,0
"2861","Triplophysa orientalis",0,1,0,0
"2862","Triplophysa pappenheimi",0,1,0,0
"2863","Triplophysa robusta",0,1,0,0
"2864","Triplophysa rosa",0,1,0,0
"2865","Triplophysa siluroides",0,1,0,0
"2866","Triplophysa sp. ZP-2016",0,1,0,0
"2867","Triplophysa stenura",0,1,0,0
"2868","Triplophysa stewarti",0,1,0,0
"2869","Triplophysa stoliczkai",0,1,0,0
"2870","Triplophysa strauchii",0,1,0,0
"2871","Triplophysa tenuis",0,1,0,0
"2872","Triplophysa tibetana",0,1,0,0
"2873","Triplophysa venusta",0,1,0,0
"2874","Triplophysa wuweiensis",0,1,0,0
"2875","Triplophysa xiangxiensis",0,1,0,0
"2876","Triplophysa xichangensis",0,1,0,0
"2877","Triplophysa yarkandensis",0,1,0,0
"2878","Triso dermopterus",0,1,0,0
"2879","Trixiphichthys weberi",0,1,0,0
"2880","Tropheus duboisi",0,1,0,0
"2881","Tropheus moorii",0,1,0,0
"2882","Trypauchen vagina",0,1,0,0
"2883","Tuberoschistura baenzigeri",0,1,0,0
"2884","Tylerius spinosissimus",0,1,0,0
"2885","Tylochromis polylepis",0,1,0,0
"2886","Uaru amphiacanthoides",0,1,0,0
"2887","Ulcina olrikii",0,1,0,0
"2888","Umbra limi",0,1,0,0
"2889","Umbra pygmaea",0,1,0,0
"2890","Uranoscopus cognatus",0,1,0,0
"2891","Uranoscopus japonicus",0,1,0,0
"2892","Uraspis helvola",0,1,1,0
"2893","Uraspis secunda",0,1,0,0
"2894","Urogymnus granulatus",0,1,0,0
"2895","Vaillantella maassi",0,1,0,0
"2896","Vanmanenia pingchowensis",0,1,0,0
"2897","Vanmanenia stenosoma",0,1,0,0
"2898","Varicorhinus maroccanus",0,1,0,0
"2899","Variola albimarginata",0,1,0,0
"2900","Variola louti",0,1,0,0
"2901","Ventrifossa garmani",0,1,0,0
"2902","Verasper moseri",0,1,0,0
"2903","Verasper variegatus",0,1,0,0
"2904","Vieja melanura",0,1,0,0
"2905","Vimba melanops",0,1,0,0
"2906","Xanthichthys auromarginatus",0,1,0,0
"2907","Xenobalistes tumidipectoris",0,1,0,0
"2908","Xenocypris argentea",0,1,0,0
"2909","Xenocypris davidi",0,1,0,0
"2910","Xenocypris yunnanensis",0,1,0,0
"2911","Xenomystus nigri",0,1,0,0
"2912","Xenophysogobio boulengeri",0,1,0,0
"2913","Xenophysogobio nudicorpa",0,1,0,0
"2914","Xenotoca eiseni",0,1,0,0
"2915","Xiphias gladius",0,1,1,0
"2916","Xiphophorus couchianus",0,1,0,0
"2917","Xiphophorus hellerii",0,1,0,0
"2918","Xiphophorus maculatus",0,1,0,0
"2919","Xyrauchen texanus",0,1,0,0
"2920","Yaoshania pachychilus",0,1,0,0
"2921","Yaoshanicus arcus",0,1,0,0
"2922","Yasuhikotakia modesta",0,1,0,0
"2923","Yasuhikotakia morleti",0,1,0,0
"2924","Yongeichthys criniger",0,1,0,0
"2925","Yunnanilus jinxiensis",0,1,0,0
"2926","Yunnanilus sichuanensis",0,1,0,0
"2927","Yuriria alta",0,1,0,0
"2928","Zacco acanthogenys",0,1,0,0
"2929","Zacco platypus",0,1,0,0
"2930","Zanclus cornutus",0,1,0,0
"2931","Zapteryx exasperata",0,1,0,0
"2932","Zebrasoma flavescens",0,1,0,0
"2933","Zebrias crossolepis",0,1,0,0
"2934","Zebrias quagga",0,1,0,0
"2935","Zebrias zebra",0,1,0,0
"2936","Zebrias zebrinus",0,1,0,0
"2937","Zenion japonicum",0,1,0,0
"2938","Zenopsis nebulosus",0,1,0,0
"2939","Zeus faber",0,1,0,0
"2940","Zu cristatus",0,1,0,0
"2941","Acantholiparis caecus",0,0,1,0
"2942","Acantholiparis opercularis",0,0,1,0
"2943","Acantholumpenus mackayi",0,0,1,0
"2944","Acanthonus armatus",0,0,1,0
"2945","Acanthopsetta nadeshnyi",0,0,1,0
"2946","Acanthostracion quadricornis",0,0,1,0
"2947","Agonomalus mozinoi",0,0,1,0
"2948","Agonopsis vulsa",0,0,1,0
"2949","Albatrossia pectoralis",0,0,1,0
"2950","Alectrias alectrolophus",0,0,1,0
"2951","Alectridium aurantiacum",0,0,1,0
"2952","Alepisaurus ferox",0,0,1,0
"2953","Allocareproctus jordani",0,0,1,0
"2954","Allocareproctus kallaion",0,0,1,0
"2955","Allocareproctus tanix",0,0,1,0
"2956","Allocareproctus unangas",0,0,1,0
"2957","Allocareproctus ungak",0,0,1,0
"2958","Allocyttus folletti",0,0,1,0
"2959","Allosmerus elongatus",0,0,1,0
"2960","Alopias vulpinus",0,0,1,0
"2961","Alos sapidissima",0,0,1,0
"2962","Amblyraja badia",0,0,1,0
"2963","Ammodytes tobianus",0,0,1,0
"2964","Amphistichus koelzi",0,0,1,0
"2965","Anarhichas orientalis",0,0,1,0
"2966","Anisarchus medius",0,0,1,0
"2967","Anoplagonus inermis",0,0,1,0
"2968","Anotopterus nikparini",0,0,1,0
"2969","Anotopterus pharao",0,0,1,0
"2970","Antimora microlepis",0,0,1,0
"2971","Antimora rostrata",0,0,1,0
"2972","Aphanopus arigato",0,0,1,0
"2973","Aphanopus intermedius",0,0,1,0
"2974","Aphareus rutilans",0,0,1,0
"2975","Apodichthys fucorum",0,0,1,0
"2976","Apristurus brunneus",0,0,1,0
"2977","Archistes biseriatus",0,0,1,0
"2978","Arctozenus risso",0,0,1,0
"2979","Argentina sialis",0,0,1,0
"2980","Argyropelecus affinis",0,0,1,0
"2981","Argyropelecus hemigymnus",0,0,1,0
"2982","Argyropelecus lychnus",0,0,1,0
"2983","Argyropelecus sladeni",0,0,1,0
"2984","Aristostomias scintillans",0,0,1,0
"2985","Artediellichthys nigripinnis",0,0,1,0
"2986","Artediellus miacanthus",0,0,1,0
"2987","Artediellus pacificus",0,0,1,0
"2988","Artediellus scaber",0,0,1,0
"2989","Artedius asperulus",0,0,1,0
"2990","Artedius corallinus",0,0,1,0
"2991","Artedius notospilotus",0,0,1,0
"2992","Asemichthys taylori",0,0,1,0
"2993","Aspidophoroides monopterygius",0,0,1,0
"2994","Aspidophoroides olrikii",0,0,1,0
"2995","Atheresthes stomias",0,0,1,0
"2996","Atherinops affinis",0,0,1,0
"2997","Atherinopsis californiensis",0,0,1,0
"2998","Atractoscion nobilis",0,0,1,0
